code:U+1F692; desc:fire engine; tags:engine | fire | truck
code:U+1F693; desc:police car; tags:car | patrol | police
code:U+1F694; desc:oncoming police car; tags:car | oncoming | police
code:U+1F695; desc:taxi; tags:vehicle
code:U+1F696; desc:oncoming taxi; tags:oncoming | taxi
code:U+1F697; desc:automobile; tags:car
code:U+1F698; desc:oncoming automobile; tags:automobile | car | oncoming
code:U+1F699; desc:sport utility vehicle; tags:recreational | sport utility
code:U+1F69A; desc:delivery truck; tags:delivery | truck
code:U+1F69B; desc:articulated lorry; tags:lorry | semi | truck
code:U+1F69C; desc:tractor; tags:vehicle
code:U+1F6B2; desc:bicycle; tags:bike
code:U+1F6F4; desc:kick scooter; tags:kick | scooter
code:U+1F6F5; desc:motor scooter; tags:motor | scooter
code:U+1F68F; desc:bus stop; tags:bus | busstop | stop
code:U+1F6E3; desc:motorway; tags:highway | road
code:U+1F6E4; desc:railway track; tags:railway | train
code:U+26FD; desc:fuel pump; tags:fuel | fuelpump | gas | pump | station
code:U+1F6A8; desc:police car light; tags:beacon | car | light | police | revolving
code:U+1F6A5; desc:horizontal traffic light; tags:light | signal | traffic
code:U+1F6A6; desc:vertical traffic light; tags:light | signal | traffic
code:U+1F6A7; desc:construction; tags:barrier
code:U+1F6D1; desc:stop sign; tags:octagonal | sign | stop
code:U+2693; desc:anchor; tags:ship | tool
code:U+26F5; desc:sailboat; tags:boat | resort | sea | yacht
code:U+1F6F6; desc:canoe; tags:boat | canoe
code:U+1F6A4; desc:speedboat; tags:boat
code:U+1F6F3; desc:passenger ship; tags:passenger | ship
code:U+26F4; desc:ferry; tags:boat | passenger
code:U+1F6E5; desc:motor boat; tags:boat | motorboat
code:U+1F6A2; desc:ship; tags:boat | passenger
code:U+2708; desc:airplane; tags:aeroplane | airplane
code:U+1F6E9; desc:small airplane; tags:aeroplane | airplane
code:U+1F6EB; desc:airplane departure; tags:aeroplane | airplane | check-in | departure | departures
code:U+1F6EC; desc:airplane arrival; tags:aeroplane | airplane | arrivals | arriving | landing
code:U+1F4BA; desc:seat; tags:chair
code:U+1F681; desc:helicopter; tags:vehicle
code:U+1F69F; desc:suspension railway; tags:railway | suspension
code:U+1F6A0; desc:mountain cableway; tags:cable | gondola | mountain
code:U+1F6A1; desc:aerial tramway; tags:aerial | cable | car | gondola | tramway
code:U+1F6F0; desc:satellite; tags:space
code:U+1F680; desc:rocket; tags:space
code:U+1F6F8    ;desc:flying saucer; tags:UFO
code:U+1F6CE; desc:bellhop bell; tags:bell | bellhop | hotel
code:U+1F6AA; desc:door; tags:door
code:U+1F6CF; desc:bed; tags:hotel | sleep
code:U+1F6CB; desc:couch and lamp; tags:couch | hotel | lamp
code:U+1F6BD; desc:toilet; tags:toilet
code:U+1F6BF; desc:shower; tags:water
code:U+1F6C1; desc:bathtub; tags:bath
code:U+231B; desc:hourglass; tags:sand | timer
code:U+23F3; desc:hourglass with flowing sand; tags:hourglass | sand | timer
code:U+231A; desc:watch; tags:clock
code:U+23F0; desc:alarm clock; tags:alarm | clock
code:U+23F1; desc:stopwatch; tags:clock
code:U+23F2; desc:timer clock; tags:clock | timer
code:U+1F570; desc:mantelpiece clock; tags:clock
code:U+1F55B; tags:twelve o’clock; tags:00 | 12 | 12:00 | clock | o’clock | twelve
code:U+1F567; desc:twelve-thirty; tags:12 | 12:30 | 30 | clock | thirty | twelve
code:U+1F550; tags:one o’clock; tags:00 | 1 | 1:00 | clock | o’clock | one
code:U+1F55C; desc:one-thirty; tags:1 | 1:30 | 30 | clock | one | thirty
code:U+1F551; tags:two o’clock; tags:00 | 2 | 2:00 | clock | o’clock | two
code:U+1F55D; desc:two-thirty; tags:2 | 2:30 | 30 | clock | thirty | two
code:U+1F552; tags:three o’clock; tags:00 | 3 | 3:00 | clock | o’clock | three
code:U+1F55E; desc:three-thirty; tags:3 | 3:30 | 30 | clock | thirty | three
code:U+1F553; tags:four o’clock; tags:00 | 4 | 4:00 | clock | four | o’clock
code:U+1F55F; desc:four-thirty; tags:30 | 4 | 4:30 | clock | four | thirty
code:U+1F554; tags:five o’clock; tags:00 | 5 | 5:00 | clock | five | o’clock
code:U+1F560; desc:five-thirty; tags:30 | 5 | 5:30 | clock | five | thirty
code:U+1F555; tags:six o’clock; tags:00 | 6 | 6:00 | clock | o’clock | six
code:U+1F561; desc:six-thirty; tags:30 | 6 | 6:30 | clock | six | thirty
code:U+1F556; tags:seven o’clock; tags:00 | 7 | 7:00 | clock | o’clock | seven
code:U+1F562; desc:seven-thirty; tags:30 | 7 | 7:30 | clock | seven | thirty
code:U+1F557; tags:eight o’clock; tags:00 | 8 | 8:00 | clock | eight | o’clock
code:U+1F563; desc:eight-thirty; tags:30 | 8 | 8:30 | clock | eight | thirty
code:U+1F558; tags:nine o’clock; tags:00 | 9 | 9:00 | clock | nine | o’clock
code:U+1F564; desc:nine-thirty; tags:30 | 9 | 9:30 | clock | nine | thirty
code:U+1F559; tags:ten o’clock; tags:00 | 10 | 10:00 | clock | o’clock | ten
code:U+1F565; desc:ten-thirty; tags:10 | 10:30 | 30 | clock | ten | thirty
code:U+1F55A; tags:eleven o’clock; tags:00 | 11 | 11:00 | clock | eleven | o’clock
code:U+1F566; desc:eleven-thirty; tags:11 | 11:30 | 30 | clock | eleven | thirty
code:U+1F311; desc:new moon; tags:dark | moon
code:U+1F312; desc:waxing crescent moon; tags:crescent | moon | waxing
code:U+1F313; desc:first quarter moon; tags:moon | quarter
code:U+1F314; desc:waxing gibbous moon; tags:gibbous | moon | waxing
code:U+1F315; desc:full moon; tags:full | moon
code:U+1F316; desc:waning gibbous moon; tags:gibbous | moon | waning
code:U+1F317; desc:last quarter moon; tags:moon | quarter
code:U+1F318; desc:waning crescent moon; tags:crescent | moon | waning
code:U+1F319; desc:crescent moon; tags:crescent | moon
code:U+1F31A; desc:new moon face; tags:face | moon
code:U+1F31B; desc:first quarter moon with face; tags:face | moon | quarter
code:U+1F31C; desc:last quarter moon with face; tags:face | moon | quarter
code:U+1F321; desc:thermometer; tags:weather
code:U+2600; desc:sun; tags:bright | rays | sunny
code:U+1F31D; desc:full moon with face; tags:bright | face | full | moon
code:U+1F31E; desc:sun with face; tags:bright | face | sun
code:U+2B50; desc:white medium star; tags:star
code:U+1F31F; desc:glowing star; tags:glittery | glow | shining | sparkle | star
code:U+1F320; desc:shooting star; tags:falling | shooting | star
code:U+2601; desc:cloud; tags:weather
code:U+26C5; desc:sun behind cloud; tags:cloud | sun
code:U+26C8; desc:cloud with lightning and rain; tags:cloud | rain | thunder
code:U+1F324; desc:sun behind small cloud; tags:cloud | sun
code:U+1F325; desc:sun behind large cloud; tags:cloud | sun
code:U+1F326; desc:sun behind rain cloud; tags:cloud | rain | sun
code:U+1F327; desc:cloud with rain; tags:cloud | rain
code:U+1F328; desc:cloud with snow; tags:cloud | cold | snow
code:U+1F329; desc:cloud with lightning; tags:cloud | lightning
code:U+1F32A; desc:tornado; tags:cloud | whirlwind
code:U+1F32B; desc:fog; tags:cloud
code:U+1F32C; desc:wind face; tags:blow | cloud | face | wind
code:U+1F300; desc:cyclone; tags:dizzy | twister | typhoon
code:U+1F308; desc:rainbow; tags:rain
code:U+1F302; desc:closed umbrella; tags:clothing | rain | umbrella
code:U+2602; desc:umbrella; tags:clothing | rain
code:U+2614; desc:umbrella with rain drops; tags:clothing | drop | rain | umbrella
code:U+26F1; desc:umbrella on ground; tags:rain | sun | umbrella
code:U+26A1; desc:high voltage; tags:danger | electric | electricity | lightning | voltage | zap
code:U+2744; desc:snowflake; tags:cold | snow
code:U+2603; desc:snowman; tags:cold | snow
code:U+26C4; desc:snowman without snow; tags:cold | snow | snowman
code:U+2604; desc:comet; tags:space
code:U+1F525; desc:fire; tags:flame | tool
code:U+1F4A7; desc:droplet; tags:cold | comic | drop | sweat
code:U+1F30A; desc:water wave; tags:ocean | water | wave
code:U+1F383; desc:jack-o-lantern; tags:celebration | halloween | jack | lantern
code:U+1F384; desc:Christmas tree; tags:celebration | Christmas | tree
code:U+1F386; desc:fireworks; tags:celebration
code:U+1F387; desc:sparkler; tags:celebration | fireworks | sparkle
code:U+2728; desc:sparkles; tags:sparkle | star
code:U+1F388; desc:balloon; tags:celebration
code:U+1F389; desc:party popper; tags:celebration | party | popper | tada
code:U+1F38A; desc:confetti ball; tags:ball | celebration | confetti
code:U+1F38B; desc:tanabata tree; tags:banner | celebration | Japanese | tree
code:U+1F38D; desc:pine decoration; tags:bamboo | celebration | Japanese | pine
code:U+1F38E; desc:Japanese dolls; tags:celebration | doll | festival | Japanese
code:U+1F38F; desc:carp streamer; tags:carp | celebration | streamer
code:U+1F390; desc:wind chime; tags:bell | celebration | chime | wind
code:U+1F391; desc:moon viewing ceremony; tags:celebration | ceremony | moon
code:U+1F380; desc:ribbon; tags:celebration
code:U+1F381; desc:wrapped gift; tags:box | celebration | gift | present | wrapped
code:U+1F397; desc:reminder ribbon; tags:celebration | reminder | ribbon
code:U+1F39F; desc:admission tickets; tags:admission | ticket
code:U+1F3AB; desc:ticket; tags:admission
code:U+1F396; desc:military medal; tags:celebration | medal | military
code:U+1F3C6; desc:trophy; tags:prize
code:U+1F3C5; desc:sports medal; tags:medal
code:U+1F947; desc:1st place medal; tags:first | gold | medal
code:U+1F948; desc:2nd place medal; tags:medal | second | silver
code:U+1F949; desc:3rd place medal; tags:bronze | medal | third
code:U+26BD; desc:soccer ball; tags:ball | football | soccer
code:U+26BE; desc:baseball; tags:ball
code:U+1F3C0; desc:basketball; tags:ball | hoop
code:U+1F3D0; desc:volleyball; tags:ball | game
code:U+1F3C8; desc:american football; tags:american | ball | football
code:U+1F3C9; desc:rugby football; tags:ball | football | rugby
code:U+1F3BE; desc:tennis; tags:ball | racquet
code:U+1F3B1; desc:pool 8 ball; tags:8 | 8 ball | ball | billiard | eight | game
code:U+1F3B3; desc:bowling; tags:ball | game
code:U+1F3CF; desc:cricket; tags:ball | bat | game
code:U+1F3D1; desc:field hockey; tags:ball | field | game | hockey | stick
code:U+1F3D2; desc:ice hockey; tags:game | hockey | ice | puck | stick
code:U+1F3D3; desc:ping pong; tags:ball | bat | game | paddle | ping pong | table tennis
code:U+1F3F8; desc:badminton; tags:birdie | game | racquet | shuttlecock
code:U+1F94A; desc:boxing glove; tags:boxing | glove
code:U+1F94B; desc:martial arts uniform; tags:judo | karate | martial arts | taekwondo | uniform
code:U+1F945; desc:goal net; tags:goal | net
code:U+1F3AF; desc:direct hit; tags:bull | bullseye | dart | eye | game | hit | target
code:U+26F3; desc:flag in hole; tags:golf | hole
code:U+26F8; desc:ice skate; tags:ice | skate
code:U+1F3A3; desc:fishing pole; tags:fish | pole
code:U+1F3BD; desc:running shirt; tags:athletics | running | sash | shirt
code:U+1F3BF; desc:skis; tags:ski | snow
code:U+1F6F7   ;desc:sled; tags:sledge | sleigh
code:U+1F94C     ;desc:curling stone
code:U+1F3AE; desc:video game; tags:controller | game
code:U+1F579; desc:joystick; tags:game | video game
code:U+1F3B2; desc:game die; tags:dice | die | game
code:U+2660; desc:spade suit; tags:card | game
code:U+2665; desc:heart suit; tags:card | game
code:U+2666; desc:diamond suit; tags:card | game
code:U+2663; desc:club suit; tags:card | game
code:U+1F0CF; desc:joker; tags:card | game | wildcard
code:U+1F004; desc:mahjong red dragon; tags:game | mahjong | red
code:U+1F3B4; desc:flower playing cards; tags:card | flower | game | Japanese | playing
code:U+1F507; desc:muted speaker; tags:mute | quiet | silent | speaker
code:U+1F508; desc:speaker low volume; tags:soft
code:U+1F509; desc:speaker medium volume; tags:medium
code:U+1F50A; desc:speaker high volume; tags:loud
code:U+1F4E2; desc:loudspeaker; tags:loud | public address
code:U+1F4E3; desc:megaphone; tags:cheering
code:U+1F4EF; desc:postal horn; tags:horn | post | postal
code:U+1F514; desc:bell; tags:bell
code:U+1F515; desc:bell with slash; tags:bell | forbidden | mute | no | not | prohibited | quiet | silent
code:U+1F3BC; desc:musical score; tags:music | score
code:U+1F3B5; desc:musical note; tags:music | note
code:U+1F3B6; desc:musical notes; tags:music | note | notes
code:U+1F399; desc:studio microphone; tags:mic | microphone | music | studio
code:U+1F39A; desc:level slider; tags:level | music | slider
code:U+1F39B; desc:control knobs; tags:control | knobs | music
code:U+1F3A4; desc:microphone; tags:karaoke | mic
code:U+1F3A7; desc:headphone; tags:earbud
code:U+1F4FB; desc:radio; tags:video</th>code:U+1F3B7; desc:saxophone; tags:instrument | music | sax
code:U+1F3B8; desc:guitar; tags:instrument | music
code:U+1F3B9; desc:musical keyboard; tags:instrument | keyboard | music | piano
code:U+1F3BA; desc:trumpet; tags:instrument | music
code:U+1F3BB; desc:violin; tags:instrument | music
code:U+1F941; desc:drum; tags:drum | drumsticks | music
code:U+1F4F1; desc:mobile phone; tags:cell | mobile | phone | telephone
code:U+1F4F2; desc:mobile phone with arrow; tags:arrow | call | cell | mobile | phone | receive | telephone
code:U+260E; desc:telephone; tags:phone
code:U+1F4DE; desc:telephone receiver; tags:phone | receiver | telephone
code:U+1F4DF; desc:pager; tags:pager
code:U+1F4E0; desc:fax machine; tags:fax
code:U+1F50B; desc:battery; tags:battery
code:U+1F50C; desc:electric plug; tags:electric | electricity | plug
code:U+1F4BB; desc:laptop computer; tags:computer | pc | personal
code:U+1F5A5; desc:desktop computer; tags:computer | desktop
code:U+1F5A8; desc:printer; tags:computer
code:U+2328; desc:keyboard; tags:computer
code:U+1F5B1; desc:computer mouse; tags:computer
code:U+1F5B2; desc:trackball; tags:computer
code:U+1F4BD; desc:computer disk; tags:computer | disk | minidisk | optical
code:U+1F4BE; desc:floppy disk; tags:computer | disk | floppy
code:U+1F4BF; desc:optical disk; tags:cd | computer | disk | optical
code:U+1F4C0; desc:dvd; tags:blu-ray | computer | disk | dvd | optical
code:U+1F3A5; desc:movie camera; tags:camera | cinema | movie
code:U+1F39E; desc:film frames; tags:cinema | film | frames | movie
code:U+1F4FD; desc:film projector; tags:cinema | film | movie | projector | video
code:U+1F3AC; desc:clapper board; tags:clapper | movie
code:U+1F4FA; desc:television; tags:tv | video
code:U+1F4F7; desc:camera; tags:video
code:U+1F4F8; desc:camera with flash; tags:camera | flash | video
code:U+1F4F9; desc:video camera; tags:camera | video
code:U+1F4FC; desc:videocassette; tags:tape | vhs | video
code:U+1F50D; desc:left-pointing magnifying glass; tags:glass | magnifying | search | tool
code:U+1F50E; desc:right-pointing magnifying glass; tags:glass | magnifying | search | tool
code:U+1F52C; desc:microscope; tags:science | tool
code:U+1F52D; desc:telescope; tags:science | tool
code:U+1F4E1; desc:satellite antenna; tags:antenna | dish | satellite
code:U+1F56F; desc:candle; tags:light
code:U+1F4A1; desc:light bulb; tags:bulb | comic | electric | idea | light
code:U+1F526; desc:flashlight; tags:electric | light | tool | torch
code:U+1F3EE; desc:red paper lantern; tags:bar | lantern | light | red
code:U+1F4D4; desc:notebook with decorative cover; tags:book | cover | decorated | notebook
code:U+1F4D5; desc:closed book; tags:book | closed
code:U+1F4D6; desc:open book; tags:book | open
code:U+1F4D7; desc:green book; tags:book | green
code:U+1F4D8; desc:blue book; tags:blue | book
code:U+1F4D9; desc:orange book; tags:book | orange
code:U+1F4DA; desc:books; tags:book
code:U+1F4D3; desc:notebook; tags:notebook
code:U+1F4D2; desc:ledger; tags:notebook
code:U+1F4C3; desc:page with curl; tags:curl | document | page
code:U+1F4DC; desc:scroll; tags:paper
code:U+1F4C4; desc:page facing up; tags:document | page
code:U+1F4F0; desc:newspaper; tags:news | paper
code:U+1F5DE; desc:rolled-up newspaper; tags:news | newspaper | paper | rolled
code:U+1F4D1; desc:bookmark tabs; tags:bookmark | mark | marker | tabs
code:U+1F516; desc:bookmark; tags:mark
code:U+1F3F7; desc:label; tags:label
code:U+1F4B0; desc:money bag; tags:bag | dollar | money | moneybag
code:U+1F4B4; desc:yen banknote; tags:bank | banknote | bill | currency | money | note | yen
code:U+1F4B5; desc:dollar banknote; tags:bank | banknote | bill | currency | dollar | money | note
code:U+1F4B6; desc:euro banknote; tags:bank | banknote | bill | currency | euro | money | note
code:U+1F4B7; desc:pound banknote; tags:bank | banknote | bill | currency | money | note | pound
code:U+1F4B8; desc:money with wings; tags:bank | banknote | bill | dollar | fly | money | note | wings
code:U+1F4B3; desc:credit card; tags:bank | card | credit | money
code:U+1F4B9; desc:chart increasing with yen; tags:bank | chart | currency | graph | growth | market | money | rise | trend | upward | yen
code:U+1F4B1; desc:currency exchange; tags:bank | currency | exchange | money
code:U+1F4B2; desc:heavy dollar sign; tags:currency | dollar | money
code:U+2709; desc:envelope; tags:email | letter
code:U+1F4E7; desc:e-mail; tags:email | letter | mail
code:U+1F4E8; desc:incoming envelope; tags:e-mail | email | envelope | incoming | letter | mail | receive
code:U+1F4E9; desc:envelope with arrow; tags:arrow | down | e-mail | email | envelope | letter | mail | outgoing | sent
code:U+1F4E4; desc:outbox tray; tags:box | letter | mail | outbox | sent | tray
code:U+1F4E5; desc:inbox tray; tags:box | inbox | letter | mail | receive | tray
code:U+1F4E6; desc:package; tags:box | parcel
code:U+1F4EB; desc:closed mailbox with raised flag; tags:closed | mail | mailbox | postbox
code:U+1F4EA; desc:closed mailbox with lowered flag; tags:closed | lowered | mail | mailbox | postbox
code:U+1F4EC; desc:open mailbox with raised flag; tags:mail | mailbox | open | postbox
code:U+1F4ED; desc:open mailbox with lowered flag; tags:lowered | mail | mailbox | open | postbox
code:U+1F4EE; desc:postbox; tags:mail | mailbox
code:U+1F5F3; desc:ballot box with ballot; tags:ballot | box
code:U+270F; desc:pencil; tags:pencil
code:U+2712; desc:black nib; tags:nib | pen
code:U+1F58B; desc:fountain pen; tags:fountain | pen
code:U+1F58A; desc:pen; tags:ballpoint
code:U+1F58C; desc:paintbrush; tags:painting
code:U+1F58D; desc:crayon; tags:crayon
code:U+1F4DD; desc:memo; tags:pencil
code:U+1F4BC; desc:briefcase; tags:briefcase
code:U+1F4C1; desc:file folder; tags:file | folder
code:U+1F4C2; desc:open file folder; tags:file | folder | open
code:U+1F5C2; desc:card index dividers; tags:card | dividers | index
code:U+1F4C5; desc:calendar; tags:date
code:U+1F4C6; desc:tear-off calendar; tags:calendar
code:U+1F5D2; desc:spiral notepad; tags:note | pad | spiral
code:U+1F5D3; desc:spiral calendar; tags:calendar | pad | spiral
code:U+1F4C7; desc:card index; tags:card | index | rolodex
code:U+1F4C8; desc:chart increasing; tags:chart | graph | growth | trend | upward
code:U+1F4C9; desc:chart decreasing; tags:chart | down | graph | trend
code:U+1F4CA; desc:bar chart; tags:bar | chart | graph
code:U+1F4CB; desc:clipboard; tags:clipboard
code:U+1F4CC; desc:pushpin; tags:pin
code:U+1F4CD; desc:round pushpin; tags:pin | pushpin
code:U+1F4CE; desc:paperclip; tags:paperclip
code:U+1F587; desc:linked paperclips; tags:link | paperclip
code:U+1F4CF; desc:straight ruler; tags:ruler | straight edge
code:U+1F4D0; desc:triangular ruler; tags:ruler | set | triangle
code:U+2702; desc:scissors; tags:cutting | tool
code:U+1F5C3; desc:card file box; tags:box | card | file
code:U+1F5C4; desc:file cabinet; tags:cabinet | file | filing
code:U+1F5D1; desc:wastebasket; tags:wastebasket
code:U+1F512; desc:locked; tags:closed
code:U+1F513; desc:unlocked; tags:lock | open | unlock
code:U+1F50F; desc:locked with pen; tags:ink | lock | nib | pen | privacy
code:U+1F510; desc:locked with key; tags:closed | key | lock | secure
code:U+1F511; desc:key; tags:lock | password
code:U+1F5DD; desc:old key; tags:clue | key | lock | old
code:U+1F528; desc:hammer; tags:tool
code:U+26CF; desc:pick; tags:mining | tool
code:U+2692; desc:hammer and pick; tags:hammer | pick | tool
code:U+1F6E0; desc:hammer and wrench; tags:hammer | spanner | tool | wrench
code:U+1F5E1; desc:dagger; tags:knife | weapon
code:U+2694; desc:crossed swords; tags:crossed | swords | weapon
code:U+1F52B; desc:pistol; tags:gun | handgun | revolver | tool | weapon
code:U+1F3F9; desc:bow and arrow; tags:archer | archery | arrow | bow | Sagittarius | tool | weapon | zodiac
code:U+1F6E1; desc:shield; tags:weapon
code:U+1F527; desc:wrench; tags:spanner | tool | wrench
code:U+1F529; desc:nut and bolt; tags:bolt | nut | tool
code:U+2699; desc:gear; tags:tool
code:U+1F5DC; desc:clamp; tags:compress | tool | vice
code:U+2697; desc:alembic; tags:chemistry | tool
code:U+2696; desc:balance scale; tags:balance | justice | Libra | scales | tool | weight | zodiac
code:U+1F517; desc:link; tags:link
code:U+26D3; desc:chains; tags:chain
code:U+1F489; desc:syringe; tags:doctor | medicine | needle | shot | sick | tool
code:U+1F48A; desc:pill; tags:doctor | medicine | sick
code:U+1F6AC; desc:cigarette; tags:smoking
code:U+26B0; desc:coffin; tags:death
code:U+26B1; desc:funeral urn; tags:ashes | death | funeral | urn
code:U+1F5FF; desc:moai; tags:face | moyai | statue
code:U+1F6E2; desc:oil drum; tags:drum | oil
code:U+1F52E; desc:crystal ball; tags:ball | crystal | fairy tale | fantasy | fortune | tool
code:U+1F6D2; desc:shopping cart; tags:cart | shopping | trolley
code:U+1F3E7; desc:ATM sign; tags:atm | automated | bank | teller
code:U+1F6AE; desc:litter in bin sign; tags:litter | litter bin
code:U+1F6B0; desc:potable water; tags:drinking | potable | water
code:U+267F; desc:wheelchair symbol; tags:access
code:U+1F6B9; tags:men’s room; tags:lavatory | man | restroom | wc
code:U+1F6BA; tags:women’s room; tags:lavatory | restroom | wc | woman
code:U+1F6BB; desc:restroom; tags:lavatory | restroom | WC
code:U+1F6BC; desc:baby symbol; tags:baby | changing
code:U+1F6BE; desc:water closet; tags:closet | lavatory | restroom | water | wc
code:U+1F6C2; desc:passport control; tags:control | passport
code:U+1F6C3; desc:customs; tags:customs
code:U+1F6C4; desc:baggage claim; tags:baggage | claim
code:U+1F6C5; desc:left luggage; tags:baggage | locker | luggage
code:U+26A0; desc:warning; tags:warning
code:U+1F6B8; desc:children crossing; tags:child | crossing | pedestrian | traffic
code:U+26D4; desc:no entry; tags:entry | forbidden | no | not | prohibited | traffic
code:U+1F6AB; desc:prohibited; tags:entry | forbidden | no | not
code:U+1F6B3; desc:no bicycles; tags:bicycle | bike | forbidden | no | not | prohibited
code:U+1F6AD; desc:no smoking; tags:forbidden | no | not | prohibited | smoking
code:U+1F6AF; desc:no littering; tags:forbidden | litter | no | not | prohibited
code:U+1F6B1; desc:non-potable water; tags:non-drinking | non-potable | water
code:U+1F6B7; desc:no pedestrians; tags:forbidden | no | not | pedestrian | prohibited
code:U+1F4F5; desc:no mobile phones; tags:cell | forbidden | mobile | no | not | phone | prohibited | telephone
code:U+1F51E; desc:no one under eighteen; tags:18 | age restriction | eighteen | forbidden | no | not | prohibited | underage
code:U+2622; desc:radioactive; tags:radioactive | sign
code:U+2623; desc:biohazard; tags:biohazard | sign
code:U+2B06; desc:up arrow; tags:arrow | cardinal | direction | north
code:U+2197; desc:up-right arrow; tags:arrow | direction | intercardinal | northeast
code:U+27A1; desc:right arrow; tags:arrow | cardinal | direction | east
code:U+2198; desc:down-right arrow; tags:arrow | direction | intercardinal | southeast
code:U+2B07; desc:down arrow; tags:arrow | cardinal | direction | down | south
code:U+2199; desc:down-left arrow; tags:arrow | direction | intercardinal | southwest
code:U+2B05; desc:left arrow; tags:arrow | cardinal | direction | west
code:U+2196; desc:up-left arrow; tags:arrow | direction | intercardinal | northwest
code:U+2195; desc:up-down arrow; tags:arrow
code:U+2194; desc:left-right arrow; tags:arrow
code:U+21A9; desc:right arrow curving left; tags:arrow
code:U+21AA; desc:left arrow curving right; tags:arrow
code:U+2934; desc:right arrow curving up; tags:arrow
code:U+2935; desc:right arrow curving down; tags:arrow | down
code:U+1F503; desc:clockwise vertical arrows; tags:arrow | clockwise | reload
code:U+1F504; desc:anticlockwise arrows button; tags:anticlockwise | arrow | counterclockwise | withershins
code:U+1F519; desc:BACK arrow; tags:arrow | back
code:U+1F51A; desc:END arrow; tags:arrow | end
code:U+1F51B; tags:ON! arrow; tags:arrow | mark | on
code:U+1F51C; desc:SOON arrow; tags:arrow | soon
code:U+1F51D; desc:TOP arrow; tags:arrow | top | up
code:U+1F6D0; desc:place of worship; tags:religion | worship
code:U+269B; desc:atom symbol; tags:atheist | atom
code:U+1F549; desc:om; tags:Hindu | religion
code:U+2721; desc:star of David; tags:David | Jew | Jewish | religion | star
code:U+2638; desc:wheel of dharma; tags:Buddhist | dharma | religion | wheel
code:U+262F; desc:yin yang; tags:religion | tao | taoist | yang | yin
code:U+271D; desc:latin cross; tags:Christian | cross | religion
code:U+2626; desc:orthodox cross; tags:Christian | cross | religion
code:U+262A; desc:star and crescent; tags:islam | Muslim | religion
code:U+262E; desc:peace symbol; tags:peace
code:U+1F54E; desc:menorah; tags:candelabrum | candlestick | religion
code:U+1F52F; desc:dotted six-pointed star; tags:fortune | star
code:U+2648; desc:Aries; tags:ram | zodiac
code:U+2649; desc:Taurus; tags:bull | ox | zodiac
code:U+264A; desc:Gemini; tags:twins | zodiac
code:U+264B; desc:Cancer; tags:crab | zodiac
code:U+264C; desc:Leo; tags:lion | zodiac
code:U+264D; desc:Virgo; tags:zodiac
code:U+264E; desc:Libra; tags:balance | justice | scales | zodiac
code:U+264F; desc:Scorpius; tags:scorpio | scorpion | zodiac
code:U+2650; desc:Sagittarius; tags:archer | zodiac
code:U+2651; desc:Capricorn; tags:goat | zodiac
code:U+2652; desc:Aquarius; tags:bearer | water | zodiac
code:U+2653; desc:Pisces; tags:fish | zodiac
code:U+26CE; desc:Ophiuchus; tags:bearer | serpent | snake | zodiac
code:U+1F500; desc:shuffle tracks button; tags:arrow | crossed
code:U+1F501; desc:repeat button; tags:arrow | clockwise | repeat
code:U+1F502; desc:repeat single button; tags:arrow | clockwise | once
code:U+25B6; desc:play button; tags:arrow | play | right | triangle
code:U+23E9; desc:fast-forward button; tags:arrow | double | fast | forward
code:U+23ED; desc:next track button; tags:arrow | next scene | next track | triangle
code:U+23EF; desc:play or pause button; tags:arrow | pause | play | right | triangle
code:U+25C0; desc:reverse button; tags:arrow | left | reverse | triangle
code:U+23EA; desc:fast reverse button; tags:arrow | double | rewind
code:U+23EE; desc:last track button; tags:arrow | previous scene | previous track | triangle
code:U+1F53C; desc:up button; tags:arrow | button | red
code:U+23EB; desc:fast up button; tags:arrow | double
code:U+1F53D; desc:down button; tags:arrow | button | down | red
code:U+23EC; desc:fast down button; tags:arrow | double | down
code:U+23F8; desc:pause button; tags:bar | double | pause | vertical
code:U+23F9; desc:stop button; tags:square | stop
code:U+23FA; desc:record button; tags:circle | record
code:U+23CF; desc:eject button; tags:eject
code:U+1F3A6; desc:cinema; tags:camera | film | movie
code:U+1F505; desc:dim button; tags:brightness | dim | low
code:U+1F506; desc:bright button; tags:bright | brightness
code:U+1F4F6; desc:antenna bars; tags:antenna | bar | cell | mobile | phone | signal | telephone
code:U+1F4F3; desc:vibration mode; tags:cell | mobile | mode | phone | telephone | vibration
code:U+1F4F4; desc:mobile phone off; tags:cell | mobile | off | phone | telephone
code:U+2640; desc:female sign; tags:woman
code:U+2642; desc:male sign; tags:man
code:U+2695; desc:medical symbol; tags:aesculapius | medicine | staff
code:U+267B; desc:recycling symbol; tags:recycle
code:U+269C; desc:fleur-de-lis; tags:fleur-de-lis
code:U+1F531; desc:trident emblem; tags:anchor | emblem | ship | tool | trident
code:U+1F4DB; desc:name badge; tags:badge | name
code:U+1F530; desc:Japanese symbol for beginner; tags:beginner | chevron | green | Japanese | leaf | tool | yellow
code:U+2B55; desc:heavy large circle; tags:circle | o
code:U+2705; desc:white heavy check mark; tags:check | mark
code:U+2611; desc:ballot box with check; tags:ballot | box | check
code:U+2714; desc:heavy check mark; tags:check | mark
code:U+2716; desc:heavy multiplication x; tags:cancel | multiplication | multiply | x
